iter	Passed	Remaining
1233	72424	397103
1234	72483	397043
1235	72541	396983
1236	72595	396899
1237	72653	396836
1238	72707	396749
1239	72765	396689
1240	72823	396625
1241	72879	396553
1242	72941	396513
1243	72998	396446
1244	73055	396376
1245	73111	396304
1246	73171	396254
1247	73231	396198
1248	73290	396145
1249	73334	396004
1250	73388	395924
1251	73448	395872
1252	73506	395807
1253	73567	395760
1254	73626	395706
1255	73687	395661
1256	73749	395618
1257	73804	395538
1258	73862	395478
1259	73916	395397
1260	73975	395339
1261	74036	395293
1262	74094	395229
1263	74147	395140
1264	74205	395080
1265	74262	395011
1266	74317	394933
1267	74368	394832
1268	74415	394711
1269	74475	394661
1270	74535	394612
1271	74595	394558
1272	74656	394511
1273	74715	394455
1274	74772	394390
1275	74832	394337
1276	74886	394254
1277	74943	394187
1278	75003	394132
1279	75061	394073
1280	75119	394011
1281	75178	393952
1282	75231	393867
1283	75289	393804
1284	75348	393749
1285	75409	393701
1286	75454	393570
1287	75513	393514
1288	75566	393424
1289	75623	393357
1290	75684	393312
1291	75747	393276
1292	75803	393203
1293	75868	393177
1294	75919	393081
1295	75973	393000
1296	76035	392957
1297	76097	392913
1298	76156	392862
1299	76215	392804
1300	76278	392765
1301	76333	392687
1302	76389	392617
1303	76446	392551
1304	76493	392434
1305	76546	392342
1306	76606	392292
1307	76662	392219
1308	76715	392135
1309	76776	392089
1310	76839	392049
1311	76899	391998
1312	76957	391938
1313	77017	391885
1314	77074	391817
1315	77133	391762
1316	77193	391711
1317	77252	391652
1318	77312	391600
1319	77373	391555
1320	77426	391468
1321	77489	391432
1322	77538	391324
1323	77594	391252
1324	77650	391181
1325	77708	391121
1326	77766	391057
1327	77819	390974
1328	77874	390898
1329	77932	390836
1330	77991	390780
1331	78049	390718
1332	78107	390654
1333	78164	390589
1334	78221	390520
1335	78281	390471
1336	78340	390411
1337	78398	390350
1338	78457	390296
1339	78513	390223
1340	78568	390147
1341	78616	390037
1342	78672	389962
1343	78729	389899
1344	78786	389829
1345	78843	389767
1346	78903	389712
1347	78957	389632
1348	79013	389563
1349	79067	389479
1350	79128	389434
1351	79187	389375
1352	79241	389298
1353	79302	389251
1354	79361	389191
1355	79420	389137
1356	79479	389082
1357	79540	389034
1358	79592	388942
1359	79649	388876
1360	79698	388773
1361	79754	388700
1362	79815	388655
1363	79873	388593
1364	79928	388516
1365	79987	388461
1366	80047	388406
1367	80106	388354
1368	80155	388246
1369	80216	388202
1370	80277	388153
1371	80338	388107
1372	80396	388044
1373	80458	388006
1374	80511	387917
1375	80575	387886
1376	80632	387819
1377	80692	387771
1378	80740	387657
1379	80792	387569
1380	80852	387516
1381	80909	387451
1382	80966	387387
1383	81019	387302
1384	81077	387238
1385	81135	387177
1386	81196	387131
1387	81248	387043
1388	81313	387015
1389	81368	386941
1390	81425	386872
1391	81481	386802
1392	81544	386767
1393	81599	386692
1394	81657	386630
1395	81710	386544
1396	81763	386460
1397	81809	386340
1398	81866	386277
1399	81923	386210
1400	81979	386140
1401	82039	386088
1402	82099	386039
1403	82169	386030
1404	82236	386015
1405	82303	385997
1406	82362	385936
1407	82429	385919
1408	82499	385915
1409	82564	385888
1410	82631	385869
1411	82693	385823
1412	82753	385771
1413	82820	385755
1414	82875	385676
1415	82938	385640
1416	83002	385608
1417	83074	385610
1418	83141	385593
1419	83198	385523
1420	83264	385500
1421	83324	385449
1422	83387	385409
1423	83444	385343
1424	83508	385311
1425	83562	385233
1426	83620	385171
1427	83680	385119
1428	83736	385047
1429	83785	384946
1430	83847	384902
1431	83898	384806
1432	83947	384705
1433	84004	384641
1434	84064	384589
1435	84126	384543
1436	84190	384511
1437	84252	384467
1438	84304	384379
1439	84358	384299
1440	84414	384228
1441	84473	384171
1442	84529	384104
1443	84589	384052
1444	84647	383989
1445	84707	383936
1446	84765	383875
1447	84822	383808
1448	84881	383753
1449	84940	383696
1450	84990	383599
1451	85046	383530
1452	85103	383461
1453	85163	383410
1454	85223	383360
1455	85279	383289
1456	85338	383233
1457	85394	383161
1458	85444	383067
1459	85503	383010
1460	85563	382956
1461	85622	382902
1462	85685	382860
1463	85747	382817
1464	85803	382747
1465	85860	382683
1466	85926	382656
1467	85978	382570
1468	86025	382460
1469	86081	382391
1470	86138	382322
1471	86195	382256
1472	86254	382201
1473	86313	382144
1474	86371	382085
1475	86433	382039
1476	86492	381985
1477	86547	381910
1478	86607	381857
1479	86665	381797
1480	86724	381741
1481	86781	381673
1482	86840	381616
1483	86892	381530
1484	86955	381492
1485	87009	381414
1486	87061	381326
1487	87108	381218
1488	87166	381157
1489	87227	381110
1490	87285	381046
1491	87345	380995
1492	87402	380929
1493	87462	380877
1494	87523	380827
1495	87583	380775
1496	87640	380710
1497	87699	380654
1498	87776	380678
1499	87835	380619
1500	87890	380545
1501	87952	380504
1502	88006	380422
1503	88057	380332
1504	88114	380269
1505	88161	380160
1506	88219	380100
1507	88281	380055
1508	88337	379984
1509	88389	379901
1510	88450	379852
1511	88514	379814
1512	88575	379767
1513	88626	379678
1514	88684	379616
1515	88740	379548
1516	88796	379478
1517	88854	379417
1518	88915	379367
1519	88974	379312
1520	89036	379268
1521	89093	379204
1522	89152	379146
1523	89206	379068
1524	89254	378967
1525	89315	378917
1526	89374	378859
1527	89429	378786
1528	89488	378732
1529	89550	378686
1530	89606	378619
1531	89661	378544
1532	89723	378499
1533	89783	378447
1534	89839	378377
1535	89896	378312
1536	89954	378251
1537	90013	378198
1538	90072	378141
1539	90133	378092
1540	90186	378009
1541	90247	377963
1542	90295	377859
1543	90350	377787
1544	90411	377736
1545	90469	377678
1546	90529	377627
1547	90583	377549
1548	90641	377486
1549	90725	377533
1550	90803	377558
1551	90862	377501
1552	90928	377474
1553	90987	377418
1554	91051	377379
1555	91129	377401
1556	91205	377414
1557	91264	377359
1558	91320	377291
1559	91366	377180
1560	91441	377189
1561	91522	377222
1562	91586	377186
1563	91651	377155
1564	91729	377175
1565	91804	377183
1566	91862	377123
1567	91939	377138
